open,close,high,low,ROCP,OROCP,HROCP,LROCP,norm_macd,norm_signal,norm_hist,macdrocp,singalrocp,histrocp,rsi6,rsi12,rsi24,rsi6rocp,rsi12rocp,rsi24rocp,UO,upperBOLL,middleBOLL,lowerBOLL,MA5,MA10,MA20,MA30,MA60,MA90,MA120,MA180,MA5rocp,MA10rocp,MA20rocp,MA30rocp,MA60rocp,MA90rocp,MA120rocp,MA180rocp,Slow_stochk,Slow_stochd,Fast_stochk,Fast_stochd,Fast_stoch_rsik,Fast_stoch_rsid,AO
1.28578,1.28978,1.28248,1.28783,-0.0014245675972809834,-0.00046642516208286505,0.012377644458478165,0.001251729875138088,0.0,0.0,0.0,0.0,0.0,0.0,0.12907286718487598,,,-0.029608191025714565,,,,0.0059496205112792135,-0.0011629890368900565,-0.008275598585059326,0.0014552148307536148,0.0009674291059518284,,,,,,,-0.0011629890368900565,-0.006068476794491934,,,,,,,1.6809300979919772,4.0528278620923315,1.5041265474552614,1.6809300979919772,,,
1.28862,1.3001,1.28322,1.29845,0.008001364573803368,0.00220877599589368,0.000577007048842838,0.008246430041232208,0.0,0.0,0.0,0.0,0.0,0.0,0.25153192724092777,,,0.07517101446030926,,,,0.0008638067842040411,-0.00603030536112612,-0.012924417506456282,0.003089390505169757,0.0027567313310237784,,,,,,,-0.00603030536112612,-0.01123990462272132,,,,,,,-3.986710629787711,0.7684053769187675,-15.424528301885884,-3.986710629787711,,,
1.29872,1.29946,1.28569,1.2871,-0.0004922698253980262,0.007837842032561963,0.0019248453110144576,-0.008741191420540022,0.0,0.0,0.0,0.0,0.0,0.0,0.2335104597379194,0.19772442214656938,,-0.010288974595739386,,,,0.0028821011009800123,-0.003567635787173369,-0.010017372675326751,0.00198412084255474,0.0019440103244918298,,,,,,,-0.003567635787173369,-0.008829821618210628,,,,,,,-13.133844609968794,-5.146541713921509,-25.481132075475763,-13.133844609968794,,,
1.28744,1.29114,1.28308,1.28939,-0.006402659566281459,-0.008685474929161156,-0.002030038345168743,0.0017791935358558973,0.0,0.0,0.0,0.0,0.0,0.0,0.033818380360614575,0.10012609457092758,,-0.11519519726895407,-0.057487732580438634,,,0.009390907240923632,0.0025403906625152575,-0.004310125915893116,-0.000312011516622992,0.0009674018195850578,,,,,,,0.0025403906625152575,-0.001477763836609352,,,,,,,-16.89622641509588,-11.338927218284127,-9.783018867926007,-16.89622641509588,,,
1.2891,1.29756,1.28552,1.29545,0.004972350016264768,0.001289380475983343,0.0019016740967048023,0.004699896850448626,0.0,0.0,0.0,0.0,0.0,0.0,0.12767582255435783,0.14225084408932365,,0.061192018165590584,0.02632589372882621,,,0.005134382065786183,-0.0015043620333550476,-0.008143106132496278,0.000917785571916354,0.0013775643173610332,,,,,,,-0.0015043620333550476,-0.005049477480810052,,,,,,,-14.394196886571462,-14.808089303878711,-7.91843971631262,-14.394196886571462,,,
1.29523,1.30807,1.2942,1.30699,0.008099818120164014,0.004755255604685588,0.0067521314331943656,0.00890810143193493,0.0,0.0,0.0,0.0,0.0,0.0,0.23319936482653414,0.198898663761088,,0.06483081017114029,0.03449401160343268,,,0.0015650607115325458,-0.006730526653772547,-0.01502611401907764,0.002823384850973396,0.002141737309141483,,,,,,,-0.006730526653772547,-0.010929843204109705,,,,,,,-5.082645819159362,-12.1243563736089,2.453521126760541,-5.082645819159362,,,
1.30673,1.30948,1.30119,1.30627,0.0010779239643137685,0.00887873196266288,0.0054010199350950795,-0.0005508840924567548,0.0,0.0,0.0,0.0,0.0,0.0,0.24484158122754307,0.20571847779828256,,0.0067171824761048824,0.004014255931014032,,,0.0040636447088854295,-0.006367413018908236,-0.0167984707467019,0.001443892166808191,0.0022631481720518523,,,,,,,-0.006367413018908236,-0.009758835568316929,,,,,,,-1.4588526833874846,-6.9785651297061015,1.088360539389625,-1.4588526833874846,,,
1.30665,1.32179,1.30566,1.31956,0.009400678131777532,-6.122152242610024e-05,0.003435316902220255,0.010174006905157452,0.0,0.0,0.0,0.0,0.0,0.0,0.32489343879503485,0.25793612820105205,,0.04587915512144837,0.030613287645316067,,,0.0037277637029307013,-0.012242489351561248,-0.028212742406053194,0.0034323694108712647,0.0027107251401826127,,,,,,,-0.012242489351561248,-0.016321806035754362,,,,,,,1.677758957350198,-1.6212465150655486,1.4913952059004283,1.677758957350198,,,
1.31886,1.3213,1.31372,1.31572,-0.0003707094167758127,0.00934450694524152,0.006173123171422848,-0.002910060929400759,0.0,0.0,0.0,0.0,0.0,0.0,0.3127142417958645,0.2521407730888754,,-0.006673922290614422,-0.003296681272548432,,,0.006429106928853392,-0.007310981609021252,-0.021051070146895896,0.004620069729965089,0.002164255785192686,,,,,,,-0.007310981609021252,-0.01382729130401844,,,,,,,1.164881179829396,0.4612624845973705,0.9148877941981346,1.164881179829396,,,
1.31524,1.32002,1.30556,1.30659,-0.0009687429047150139,-0.0027447947469784184,-0.006211369241543057,-0.006939166387985348,0.0,0.0,0.0,0.0,0.0,0.0,0.2767637456016365,0.23610139463448965,,-0.019832412282816164,-0.00915416084183115,,,0.006222875242485316,-0.002945409918031463,-0.012113695078548242,0.0034247201976151534,0.0021795353905895896,,,,,,,-0.002945409918031463,-0.010719534552506524,-0.02024817805790811,,,,,,1.2506401946637273,1.3644267772811078,1.345637583892619,1.2506401946637273,,,
1.30638,1.31452,1.30543,1.31154,-0.004166603536310102,-0.006736413126121368,-9.957412910931973e-05,0.003788487589833085,0.0,0.0,0.0,0.0,0.0,0.0,0.1324988340453348,0.1692069397026681,,-0.08119532600404994,-0.03853142168917204,,,0.009420270600112721,0.0022076499406628904,-0.0050049707187869415,0.0009801448486929983,0.0018945224256626514,0.001435484020623455,,,,,,0.0022076499406628904,-0.004698292913002096,-0.01473655783099508,,,,,,0.9559693094754378,1.1238302279895211,0.6073825503355592,0.9559693094754378,-0.5,0.034260587911075335,
1.31121,1.31606,1.30979,1.31092,0.0011715302924262066,0.003697239700546464,0.003339895666561914,-0.00047272671820900846,0.0,0.0,0.0,0.0,0.0,0.0,0.15408523051795808,0.17814131724464732,,0.01322291693105361,0.005352468486364337,,,0.006464706794120957,0.0020348616324485057,-0.002394983529223946,0.0009989206192094066,0.0012198626660877645,0.0019804678768495874,,,,,,0.0020348616324485057,-0.004650243909851892,-0.013940473838578653,,,,,,0.9270702925220613,1.0445599322204098,0.8281907433380058,0.9270702925220613,-0.3991223046590036,-0.24936744757568008,
1.31056,1.3115,1.30437,1.30798,-0.003464887619105434,-0.0004957253224121532,-0.004138067934554379,-0.0022426997833583776,0.0,0.0,0.0,0.0,0.0,0.0,0.04114246631089291,0.12372447003979303,,-0.06828110312773815,-0.032426856216258335,,,0.009421854747232887,0.003949675943576199,-0.0015225028600804906,-0.0015605829209440335,0.0009191260668427429,0.0014267401857188775,,,,,,0.003949675943576199,-0.00027144491040777805,-0.00910026686999621,,,,,,0.5414042816219102,0.8081479612064706,0.18863955119216502,0.5414042816219102,-0.5,-0.4663741015530012,
1.30718,1.31033,1.30295,1.30367,-0.0008921082729699697,-0.002579050177023516,-0.0010886481596479348,-0.0032951574183090063,0.0,0.0,0.0,0.0,0.0,0.0,0.013824931327703016,0.11002294461778062,,-0.01772550921173514,-0.008438331548748826,,,0.008427819033442025,0.0031717201010432856,-0.0020843788313554537,-0.0016663122398762424,0.001463607353578252,0.0012177151585338495,,,,,,0.0031717201010432856,0.0020857341280443235,-0.007007776666946396,,,,,,0.5350218628826058,0.6678321456755265,0.5882352941176459,0.5350218628826058,-0.5,-0.4663741015530012,
1.30395,1.30538,1.29249,1.29506,-0.003777674326314753,-0.0024709680380667286,-0.008027936605395553,-0.006604432103216309,0.0,0.0,0.0,0.0,0.0,0.0,-0.09099792426300046,0.05386772912941151,0.12247309004988127,-0.06924371069696168,-0.034878518766513815,,,0.010412758067000715,0.004732721506381467,-0.0009473150542377825,-0.0022274866373622995,0.0005955540594776018,0.0009829784862975242,,,,,,0.004732721506381467,0.006484701772664026,-0.0022625595612006106,,,,,,0.3258286144243826,0.46741825297630024,0.20061099796333648,0.3258286144243826,-0.5,-0.5,
1.29479,1.29792,1.29255,1.29307,-0.005714811012885154,-0.007024809233482753,4.6422022607657334e-05,-0.0015366083424707413,0.0,0.0,0.0,0.0,0.0,0.0,-0.20122716136335345,-0.018938235035029505,0.08277317659631267,-0.07823213251314488,-0.04685467289112962,-0.024468765427935822,,0.017469281624982135,0.007949642504931005,-0.0015699966151201262,-0.0025313405888265795,-0.0007725416620681953,0.0006718229397207299,,,,,,0.007949642504931005,0.011487610946745717,0.004146249383629307,,,,,,0.19297268747197038,0.35127438825965374,-0.2099282296650717,0.19297268747197038,-0.5,-0.5,
1.29336,1.29966,1.28544,1.29517,0.0013406065088757972,-0.0011044262003877402,-0.0055007543228503125,0.001624042008553281,0.0,0.0,0.0,0.0,0.0,0.0,-0.15204153382226054,-0.0021429549275858717,0.08915060305183886,0.037870847062619804,0.011340026800192714,0.004029273777080767,,0.012489308701350198,0.004076450764046001,-0.0043364071732581964,-0.002507189058871512,-0.0007480024070140539,0.0007465655491073175,,,,,,0.004076450764046001,0.009377837280519417,0.003550543988427716,,,,,,0.024622869668744496,0.18114139052169986,0.08318584070796853,0.024622869668744496,-0.39116467096107577,-0.4637215569870253,
1.29517,1.2976,1.29216,1.29424,-0.001585029930904968,0.0013994556813260554,0.005227781926811099,-0.0007180524564341943,0.0,0.0,0.0,0.0,0.0,0.0,-0.18357353305501217,-0.022118486460589892,0.07823176162615442,-0.023392411579389063,-0.013336073424842955,-0.006870866363902721,,0.011145816726021905,0.0035280517879161303,-0.004089713150189645,-0.0021303367617961687,-0.0018439636299325281,0.0004201569531567112,,,,,,0.0035280517879161303,0.00911606041923558,0.005566045006165158,,,,,,-0.056080121555198426,0.053838478528506095,-0.04149797570849251,-0.056080121555198426,-0.5,-0.4637215569870253,
1.29308,1.29388,1.28449,1.28607,-0.0028668310727498207,-0.001613687778438294,-0.005935797424467609,-0.006312584991964404,0.0,0.0,0.0,0.0,0.0,0.0,-0.23551179119516236,-0.057124273427115346,0.05871969205742977,-0.03945397592976273,-0.023686463796877156,-0.012363247301917174,0.03372884684655297,0.009671398291045599,0.003870528951680485,-0.0019303403876846294,-0.0025265363107039077,-0.002094042517769382,2.758995955399836e-05,,,,,,0.003870528951680485,0.009898135839490535,0.008484944507991641,,,,,,0.24897825952656527,0.0725070025467045,0.7052469135802197,0.24897825952656527,-0.5,-0.4637215569870253,
1.28577,1.29094,1.28326,1.28938,-0.002272235446872927,-0.0056531691774676955,-0.0009575784941882323,0.0025737323784863373,0.0,0.0,0.0,0.0,0.0,0.0,-0.27113830486285406,-0.08343286334498279,0.0435923534663768,-0.028174650755632604,-0.018233441337568112,-0.009704976891056987,0.011815030291919215,0.008806056085788574,0.003919624459696258,-0.0009668071663960593,-0.002223440358214104,-0.002225475572956577,-2.60564651263639e-05,,,,,,0.003919624459696258,0.00994546609447383,0.0107553410692984,0.004529774169726647,,,,,0.30509738258275165,0.16599850685137352,0.2515432098765277,0.30509738258275165,-0.5,-0.5,
1.28938,1.29591,1.28452,1.28459,0.0038499078191084938,0.002807656112679477,0.0009818742889204362,-0.0037149637810421072,0.0,0.0,0.0,0.0,0.0,0.0,-0.10564648993677861,-0.02582825457383292,0.06439661292408616,0.13467082225848534,0.04066493375469186,0.01347781971774491,0.06846244242819777,0.004402225642215802,-0.00024075746000852368,-0.00488374056223285,-0.0003101851851851955,-0.0014273891510753667,0.00023489749004558646,0.0004760481219876933,,,,,-0.00024075746000852368,0.004636124422220861,0.007115463265195999,0.0011536294958758464,,,,,0.6507222031953968,0.40159928176823867,0.9953764861294427,0.6507222031953968,0.13559748748579292,-0.288134170838069,
1.28476,1.2878,1.27733,1.28008,-0.006258150643177258,-0.003583117467309923,-0.005597421604957516,-0.0035108478191483604,0.0,0.0,0.0,0.0,0.0,0.0,-0.22233178378616053,-0.09671033587658245,0.02374592689521149,-0.08368415398767237,-0.04808264811930598,-0.025984897751020343,0.02765487928442323,0.009657026906918059,0.0042133871719212245,-0.001230252563075611,-0.0018308148052096718,-0.002170643619644244,-0.00047121706556662294,0.0005919508557463997,,,,,0.0042133871719212245,0.008768442304705762,0.012980276440441025,0.008054822177356705,,,,,0.46199751456269766,0.47260570011361613,0.13907284768212202,0.46199751456269766,-0.5,-0.288134170838069,
1.28043,1.28982,1.27848,1.28892,0.0015685665476004897,-0.003370279273949956,0.0009003155018671638,0.0069058183863508205,0.0,0.0,0.0,0.0,0.0,0.0,-0.16364032028290848,-0.07341912646683096,0.03249740533007761,0.04593638846020174,0.01659757782389183,0.005743397426300717,0.009211069963924623,0.00591735116076176,0.0014343086632244261,-0.0030487338343129075,-0.0012031926360899893,-0.0016688579407770562,-0.00036948569431104823,0.0003941436670356632,,,,,0.0014343086632244261,0.0055077452667815835,0.011020142345443682,0.006872793619781631,,,,,0.9427143425017426,0.6851446867532798,1.6936936936936622,0.9427143425017426,-0.20191521884497676,-0.188772577119728,
1.29104,1.29386,1.28918,1.29244,0.003132219999689913,0.008286278828206156,0.00836931355985227,0.0027309685628277686,0.36043374218734536,1.1803632511643611,-2.5789928426777236,0.08329570155419169,0.2980998605658886,-0.439221896268194,-0.055344450825706826,-0.028417880261197737,0.04976360365591692,0.08103796537780009,0.03154482654332808,0.01126670640079842,0.043999298062361025,0.0027686315384813903,-0.0016957012350640945,-0.006160034008609579,-3.096766201982722e-06,-0.0012699279217596219,0.00010429175926387959,0.0003896249897974598,,,,,-0.0016957012350640945,0.0010951725843599783,0.007968404618737763,0.004119971764075569,,,,,0.9490174185538356,0.7845764252060929,1.0142857142857227,0.9490174185538356,0.3776165072087181,-0.10809957054541963,-0.003381411764705744
1.29255,1.3073,1.28962,1.30634,0.01038752260677345,0.0011695997025654684,0.00034130222311856836,0.010754851289034712,0.4496512283218737,1.0387931567369855,-1.8218883475856216,0.01903268726661346,-0.027542890240253293,0.22993157950738632,0.16372226312576832,0.08871980278305502,0.1009277297348895,0.15163940918420657,0.0795998276093788,0.03301414871163284,0.12587173859277911,0.0009665647076358701,-0.009456130956934128,-0.019878826621504125,0.0025331625977612956,0.00014823084174287973,0.00037341757592961516,0.0007055674661043756,,,,,-0.009456130956934128,-0.00904995027920118,-0.0020217241643079088,-0.005501925087330089,,,,,1.6870762946234619,1.192936018559681,2.3532494758909994,1.6870762946234619,0.5,0.22523376278791374,-0.0021782352941177585
1.30625,1.31095,1.30123,1.30501,0.002792014074810796,0.010599203125604289,0.009002651943983593,-0.0010181116707748774,0.5583313362274831,0.9483782240973909,-1.1635643310834942,0.022751606905291082,-0.018088714196461755,0.16255545367172952,0.2020280339027135,0.1140660828352037,0.11337827069032369,0.023024137878023678,0.015953902008238402,0.007777078705168048,0.15026627307972729,0.004428845982358546,-0.00991952400930624,-0.024267894000971027,0.002322891134556343,0.001005813338644193,0.0001103738377212723,0.0007827558852832537,,,,,-0.00991952400930624,-0.010815057782523972,-0.0046904916282085206,-0.007494565010107322,,,,,1.4423698860872756,1.3594878664215253,0.9595744680851042,1.4423698860872756,0.5,0.4592055024029059,0.00010491176470561747
1.30506,1.30954,1.30264,1.30395,-0.0010755558945803679,-0.0009110047846888439,0.0010835901416351539,-0.0008122543122275392,0.6201564120723708,0.8890399657868485,-0.7636336036878276,0.012654835433670226,-0.012090105119815595,0.0849440455160315,0.16681688682478424,0.09852178176869786,0.10576016429935131,-0.020687759764562202,-0.009630523329751998,-0.00472183525052234,0.20718983221150788,0.007767446720189703,-0.005533240679933308,-0.01883392808005632,0.0033499082396340205,0.0007618918360359329,2.299201180850754e-06,0.0007516572197136505,,,,,-0.005533240679933308,-0.008995525146234312,-0.0036165371046320478,-0.005679093422117796,,,,,1.4385797986237143,1.5226753264448178,1.0029154518950387,1.4385797986237143,0.4162647459308224,0.4720882486436073,0.00395335294117638
1.30412,1.30808,1.29684,1.30562,-0.0011148953067489477,-0.0007202733973918155,-0.004452496468709718,0.0012807239541393922,0.6439657128376021,0.8465733258409041,-0.5465100294774498,0.004812569833111272,-0.008758421600395385,0.0425057620433455,0.12769757905921464,0.08188327799195694,0.09773881818546104,-0.02346946930690753,-0.010408681299501052,-0.0049953575211465085,0.08455512221729766,0.0078040348390148555,-0.0016313986912114384,-0.011066832221437733,0.002804282289559799,0.0008075453088399702,-0.0005253662619060921,0.0005488557100833354,,,,,-0.0016313986912114384,-0.00708825148308934,-0.003028484496361042,-0.00402294457015892,,,,,0.9986077511044888,1.2931858119384938,1.0333333333333232,0.9986077511044888,0.2747503487462094,0.39700503155901057,0.006673617647059205
1.30748,1.31144,1.30509,1.30963,0.002568650235459628,0.0025764500199368383,0.0063616174701583,0.0030713377552427728,0.6956973708133118,0.8234723824819293,-0.2972897609073914,0.010406429383822843,-0.004806491199724078,0.046799985949956956,0.17960587614508516,0.1091609463560389,0.11013618085812271,0.03189062744436389,0.01724379335920929,0.007759317437590402,0.1404742194132954,0.0009238646655254755,-0.0015082657231743834,-0.003940396111874242,0.00269230121306706,0.0013520089189471179,-0.0003780331311915709,0.000467704229780867,,,,,-0.0015082657231743834,-0.008293173915695468,-0.00595871713536253,-0.0061100774720919526,,,,,2.702141407941346,1.713109652556517,6.070175438595677,2.702141407941346,0.35227651862634046,0.34776387110112406,0.008915382352941315
1.31169,1.32882,1.31157,1.32521,0.013252607820411114,0.0032199345305473485,0.004965174815529824,0.011896489848277701,0.9373577580884002,0.8557810458948024,0.4157853933492686,0.048112143938034466,0.0067547595422324065,0.12791867709961618,0.32824663550035804,0.21432742159653517,0.16573943667852675,0.08849740374594481,0.06535485184291034,0.03453326276462564,0.28709318899019887,0.00013662972220439222,-0.011328848150991031,-0.022794326024186455,0.003286846048224281,0.0029125825411130276,0.00033752024642046043,0.0009513382797808455,,,,,-0.011328848150991031,-0.018413329119067665,-0.018628933941391455,-0.01817627669661829,,,,,3.2890960998293552,2.3299484196250644,2.763779527559065,3.2890960998293552,0.5,0.37567562245751673,0.011723558823529379
1.32526,1.33502,1.32336,1.33095,0.004665793711714307,0.01034543222865165,0.008989226652027867,0.004331388987405829,1.1905883539487687,0.9348490889219925,1.0175393810416242,0.04810139447054528,0.016419812745712116,0.09570614945861247,0.3567048707376518,0.2414061369795042,0.1825906924361702,0.015565862222689197,0.015795533013029023,0.010116381582010657,0.29756573108765494,0.004341949683560091,-0.012314422255846362,-0.02897079419525281,0.003664275068771833,0.002998423738377538,0.00078600346378294,0.0011558504967168369,,,,,-0.012314422255846362,-0.020042396368593333,-0.022418765261943762,-0.02160641788138039,,,,,3.3115587479488835,3.100932085239863,1.100721277691907,3.3115587479488835,0.5,0.4507588395421135,0.014967764705882791
1.33088,1.33195,1.32538,1.32622,-0.0022995910173631315,0.004240677301057874,0.0015264176036754252,-0.0035538525113641556,1.3384924575561639,1.0291883173454957,1.214066725604747,0.026805160676906224,0.019274645890370846,0.02852658300415053,0.27991918819397466,0.20529307055362234,0.16526183882705614,-0.04135589007916517,-0.020737877086226666,-0.010298912080646592,0.25316324149089386,0.009975773014652623,-0.006672923157776198,-0.02332161933020502,0.0033991111650410856,0.003374703710186586,0.0006087700431502883,0.0008128058389316261,,,,,-0.006672923157776198,-0.01446901159953415,-0.019569052892375843,-0.01855425003441106,,,,,1.5656635612644938,2.7221061363475787,0.8324898785425083,1.5656635612644938,0.2840668875364203,0.42802229584547336,0.018051705882353053
1.32622,1.32862,1.31719,1.32052,-0.0025000938473666843,-0.003501442654484332,-0.006179359881694246,-0.004297929453635173,1.3990628374169949,1.117389690224258,1.1350776739878927,0.010690805925775555,0.01767983517098501,-0.011147517076641123,0.19843688710951124,0.16685730614087502,0.1466800218211204,-0.04577865198876856,-0.02253909610989576,-0.01115849566277443,0.20915632859378552,0.011261980470936317,-0.0010913579503542994,-0.013444696371644917,0.003104918741525509,0.0029557896148176936,0.0006554941667912488,0.0007435531949073032,,,,,-0.0010913579503542994,-0.00907859282563848,-0.01646746247986615,-0.015362807524599797,,,,,0.879641813982899,1.9189547077320928,0.7057142857142809,0.879641813982899,-0.03343783519711452,0.25020968411310196,0.020561558823529946
1.32488,1.32552,1.31668,1.31806,-0.0023332480317922962,-0.001010390432959763,-0.0003871878772234912,-0.0018629024929572493,1.3932856900458157,1.1867366137236564,0.892436728078034,-0.0010088933968911854,0.013658999723573713,-0.03462930925366276,0.12544094841027964,0.1318860910073567,0.12959721494324883,-0.0429783050834818,-0.020980329272746207,-0.010374090079127417,0.21132171528837485,0.008252351958776985,0.0033692437684833734,-0.0015138644218102382,0.002121808057746882,0.002404755430448185,0.0005812169358733093,0.0008760070386325412,,,,,0.0033692437684833734,-0.00437262357414442,-0.01359428752489578,-0.012195465427404949,,,,,0.6857766157723011,1.0436939970065655,0.5191256830601132,0.6857766157723011,-0.5,-0.08312364922023141,0.021361794117647603
1.31783,1.31987,1.30977,1.31781,-0.00426247812179366,-0.005321236640299499,-0.005248048121031664,-0.0001896727007875844,1.304919622512692,1.2236423824436689,0.47494628199300715,-0.015447412356250207,0.007171236950432338,-0.06172088869928777,0.009076006212443533,0.07222142192480929,0.09948001078054913,-0.07158976910951087,-0.036561785415866056,-0.01848137925527098,0.15619208272834495,0.014249371130749198,0.006308197019403467,-0.001632977091942262,-0.0013458788287996702,0.0009524718804841493,0.0005541106867645685,0.0005679642694212963,,,,,0.006308197019403467,0.0008417495662452242,-0.008822838612893623,-0.007403506911034554,,,,,0.33232226171828794,0.6325802304911634,-0.2278731836195308,0.33232226171828794,-0.5,-0.34447927839903825,0.01959958823529484
1.31757,1.31812,1.31242,1.31708,-0.0013258881556517993,-0.000197294036408451,0.0020232559915098216,-0.0005539493553698161,1.1997659196269177,1.231066994018812,0.09554852222721025,-0.01867049636266641,0.0014324195519422038,-0.05977895840504431,-0.02385081026117769,0.054529253546158785,0.09035283293447571,-0.02181919024493841,-0.011252975014798336,-0.005706340676067155,0.11361206669064994,0.012968800463319774,0.0050799623706493015,-0.0028088757220211713,-0.0025448051341819566,0.000542778435117429,0.0007720384490435172,0.0002557059966236435,,,,,0.0050799623706493015,0.002714472126968775,-0.006740660941340553,-0.005831537846832658,,,,,-0.027815431913382704,0.33009448185906964,-0.3746987951807309,-0.027815431913382704,-0.5,-0.5,0.016415205882353456
1.31702,1.31849,1.30685,1.30842,0.0002807028191666779,-0.0004174351267863024,-0.004244068209871728,-0.006575151091809239,1.108158596924106,1.217753703234318,-0.17133088344961983,-0.01657473631781241,-0.0025648399713997204,-0.044723797972077144,-0.015393141523563303,0.05768354835316436,0.09172422772875233,0.005729548745076989,0.0020290996774812806,0.0008623210937072338,0.08588660769415668,0.009121663186394022,0.002756183209580761,-0.0036092967672325003,-0.002031980290093219,0.0006771592300208445,0.0007191222355040542,0.00022918627426043317,,,,,0.002756183209580761,0.003111893150498062,-0.006305318963359329,-0.005882739598581482,,,,,0.015220210791392574,0.10657568019876684,0.6482326111744392,0.015220210791392574,-0.47281421526431583,-0.490938071754772,0.012157500000000487
1.30847,1.31085,1.29904,1.30158,-0.005794507353108381,-0.006491928748234694,-0.005976202318552316,-0.005227679185582579,0.9318589494113855,1.170050425738523,-0.6139011615607588,-0.03243594239427102,-0.009213791935792949,-0.07763845796708665,-0.1538649832627168,-0.019031402145666176,0.051913629813411855,-0.09327172439527798,-0.04924938096697266,-0.025010989480349032,0.043207549630038256,0.013039089960788392,0.005889308463973888,-0.0012604730328406159,-0.0026880988470066613,0.0002094370679415986,0.0005056570622353463,-0.0002782156863294559,,,,,0.005889308463973888,0.009169622763855622,-8.391501697359153e-06,-0.0003669374833128274,,,,,0.12914703358730772,0.03885060415510677,0.11390728476821477,0.12914703358730772,-0.5,-0.490938071754772,0.00803452941176519
