,datetime,close,open,high,low
1817,2019-07-22T14:00:00.000000000Z,1.12221,1.1224,1.12249,1.12135
1818,2019-07-22T15:00:00.000000000Z,1.12143,1.12218,1.12242,1.12136
1819,2019-07-22T16:00:00.000000000Z,1.12185,1.12141,1.12196,1.12123
1820,2019-07-22T17:00:00.000000000Z,1.12187,1.12182,1.12198,1.12153
1821,2019-07-22T18:00:00.000000000Z,1.12108,1.12184,1.12184,1.12108
1822,2019-07-22T19:00:00.000000000Z,1.12112,1.12106,1.12132,1.12063
1823,2019-07-22T20:00:00.000000000Z,1.12089,1.1211,1.1211,1.12065
1824,2019-07-22T21:00:00.000000000Z,1.12092,1.12094,1.12096,1.12071
1825,2019-07-22T22:00:00.000000000Z,1.12086,1.12094,1.12094,1.12064
1826,2019-07-22T23:00:00.000000000Z,1.12043,1.12083,1.12088,1.1204
1827,2019-07-23T00:00:00.000000000Z,1.12046,1.12046,1.12082,1.12034
1828,2019-07-23T01:00:00.000000000Z,1.11997,1.12048,1.12048,1.11942
1829,2019-07-23T02:00:00.000000000Z,1.11992,1.11994,1.1201,1.11975
1830,2019-07-23T03:00:00.000000000Z,1.11952,1.1199,1.12002,1.11914
1831,2019-07-23T04:00:00.000000000Z,1.11922,1.1195,1.11952,1.11899
1832,2019-07-23T05:00:00.000000000Z,1.11893,1.1192,1.11944,1.1189
1833,2019-07-23T06:00:00.000000000Z,1.11896,1.11893,1.1192,1.11856
1834,2019-07-23T07:00:00.000000000Z,1.11933,1.11898,1.11958,1.11842
1835,2019-07-23T08:00:00.000000000Z,1.1183,1.11931,1.11931,1.11812
1836,2019-07-23T09:00:00.000000000Z,1.1177,1.11828,1.1183,1.11762
1837,2019-07-23T10:00:00.000000000Z,1.11813,1.11766,1.11829,1.11759
1838,2019-07-23T11:00:00.000000000Z,1.11727,1.11813,1.11848,1.11718
1839,2019-07-23T12:00:00.000000000Z,1.1169,1.11729,1.11751,1.11682
1840,2019-07-23T13:00:00.000000000Z,1.11604,1.11692,1.11695,1.1152
1841,2019-07-23T14:00:00.000000000Z,1.11484,1.11606,1.11655,1.11484
1842,2019-07-23T15:00:00.000000000Z,1.11561,1.11487,1.11578,1.11476
1843,2019-07-23T16:00:00.000000000Z,1.11506,1.11558,1.11582,1.11498
1844,2019-07-23T17:00:00.000000000Z,1.11536,1.11504,1.11576,1.11483
1845,2019-07-23T18:00:00.000000000Z,1.11503,1.11533,1.1154,1.11482
1846,2019-07-23T19:00:00.000000000Z,1.1149,1.115,1.11531,1.11469
1847,2019-07-23T20:00:00.000000000Z,1.11515,1.11487,1.11522,1.1146
1848,2019-07-23T21:00:00.000000000Z,1.11521,1.11518,1.1155,1.11513
1849,2019-07-23T22:00:00.000000000Z,1.11521,1.11524,1.1153,1.11513
1850,2019-07-23T23:00:00.000000000Z,1.1151,1.11518,1.11521,1.11498
1851,2019-07-24T00:00:00.000000000Z,1.11484,1.11512,1.1152,1.11442
1852,2019-07-24T01:00:00.000000000Z,1.11461,1.11487,1.11502,1.11435
1853,2019-07-24T02:00:00.000000000Z,1.11454,1.11458,1.11464,1.11434
1854,2019-07-24T03:00:00.000000000Z,1.11437,1.11456,1.11468,1.11435
1855,2019-07-24T04:00:00.000000000Z,1.11454,1.1144,1.11454,1.11429
1856,2019-07-24T05:00:00.000000000Z,1.11474,1.11452,1.11477,1.11412
1857,2019-07-24T06:00:00.000000000Z,1.11522,1.11474,1.11536,1.11472
1858,2019-07-24T07:00:00.000000000Z,1.11394,1.11524,1.11556,1.1127
1859,2019-07-24T08:00:00.000000000Z,1.11385,1.11391,1.11431,1.11352
1860,2019-07-24T09:00:00.000000000Z,1.11384,1.11382,1.11443,1.11357
1861,2019-07-24T10:00:00.000000000Z,1.11542,1.11386,1.11544,1.11384
1862,2019-07-24T11:00:00.000000000Z,1.1141,1.11544,1.11553,1.11404
1863,2019-07-24T12:00:00.000000000Z,1.11418,1.11412,1.11469,1.11392
1864,2019-07-24T13:00:00.000000000Z,1.11488,1.11415,1.11537,1.11404
1865,2019-07-24T14:00:00.000000000Z,1.11424,1.11491,1.11558,1.11404
1866,2019-07-24T15:00:00.000000000Z,1.11414,1.11426,1.11458,1.1139
1867,2019-07-24T16:00:00.000000000Z,1.11454,1.11411,1.11504,1.11394
1868,2019-07-24T17:00:00.000000000Z,1.11407,1.11452,1.11462,1.11398
1869,2019-07-24T18:00:00.000000000Z,1.11356,1.11409,1.11409,1.11344
1870,2019-07-24T19:00:00.000000000Z,1.11368,1.11358,1.11368,1.11329
1871,2019-07-24T20:00:00.000000000Z,1.11394,1.11366,1.114,1.11356
1872,2019-07-24T21:00:00.000000000Z,1.11428,1.11409,1.11434,1.11399
1873,2019-07-24T22:00:00.000000000Z,1.1142,1.11426,1.11432,1.11413
1874,2019-07-24T23:00:00.000000000Z,1.11422,1.11422,1.1143,1.11402
1875,2019-07-25T00:00:00.000000000Z,1.11361,1.11419,1.11422,1.11348
1876,2019-07-25T01:00:00.000000000Z,1.11385,1.11364,1.1141,1.11339
1877,2019-07-25T02:00:00.000000000Z,1.11354,1.11382,1.11388,1.1135
1878,2019-07-25T03:00:00.000000000Z,1.11355,1.11356,1.11358,1.1134
1879,2019-07-25T04:00:00.000000000Z,1.11347,1.11353,1.11358,1.11344
1880,2019-07-25T05:00:00.000000000Z,1.11356,1.11349,1.11365,1.11333
1881,2019-07-25T06:00:00.000000000Z,1.1131,1.11356,1.11371,1.11292
1882,2019-07-25T07:00:00.000000000Z,1.11276,1.11312,1.11348,1.11251
1883,2019-07-25T08:00:00.000000000Z,1.11292,1.11274,1.11341,1.11224
1884,2019-07-25T09:00:00.000000000Z,1.11285,1.11294,1.11304,1.11256
1885,2019-07-25T10:00:00.000000000Z,1.11399,1.11287,1.11484,1.11287
1886,2019-07-25T11:00:00.000000000Z,1.11146,1.11396,1.11618,1.11132
1887,2019-07-25T12:00:00.000000000Z,1.11547,1.11148,1.1161,1.11014
1888,2019-07-25T13:00:00.000000000Z,1.11809,1.11549,1.11866,1.11526
1889,2019-07-25T14:00:00.000000000Z,1.11604,1.11812,1.11877,1.11579
1890,2019-07-25T15:00:00.000000000Z,1.11551,1.11601,1.1161,1.1155
1891,2019-07-25T16:00:00.000000000Z,1.11337,1.11549,1.11566,1.11325
1892,2019-07-25T17:00:00.000000000Z,1.11451,1.11334,1.11451,1.11266
1893,2019-07-25T18:00:00.000000000Z,1.11442,1.11448,1.11514,1.11434
1894,2019-07-25T19:00:00.000000000Z,1.11444,1.11439,1.11506,1.11434
1895,2019-07-25T20:00:00.000000000Z,1.11474,1.11446,1.1148,1.11434
1896,2019-07-25T21:00:00.000000000Z,1.1148,1.11463,1.11482,1.11463
1897,2019-07-25T22:00:00.000000000Z,1.11466,1.11477,1.11477,1.11456
1898,2019-07-25T23:00:00.000000000Z,1.11448,1.11464,1.11474,1.11448
1899,2019-07-26T00:00:00.000000000Z,1.11466,1.11446,1.11498,1.11425
1900,2019-07-26T01:00:00.000000000Z,1.11476,1.11468,1.11502,1.11464
1901,2019-07-26T02:00:00.000000000Z,1.11486,1.11478,1.115,1.11472
1902,2019-07-26T03:00:00.000000000Z,1.1149,1.11483,1.11512,1.11456
1903,2019-07-26T04:00:00.000000000Z,1.11474,1.11488,1.11494,1.11468
1904,2019-07-26T05:00:00.000000000Z,1.1146,1.11478,1.11483,1.11435
1905,2019-07-26T06:00:00.000000000Z,1.11452,1.11458,1.11472,1.11395
1906,2019-07-26T07:00:00.000000000Z,1.11346,1.1145,1.1145,1.11334
1907,2019-07-26T08:00:00.000000000Z,1.11356,1.11343,1.114,1.1132
1908,2019-07-26T09:00:00.000000000Z,1.1142,1.11358,1.11472,1.11358
1909,2019-07-26T10:00:00.000000000Z,1.11314,1.11418,1.11424,1.11302
1910,2019-07-26T11:00:00.000000000Z,1.11348,1.11318,1.11348,1.11302
1911,2019-07-26T12:00:00.000000000Z,1.11333,1.1135,1.11443,1.11256
1912,2019-07-26T13:00:00.000000000Z,1.11308,1.11336,1.11418,1.11274
1913,2019-07-26T14:00:00.000000000Z,1.11267,1.1131,1.11368,1.11162
1914,2019-07-26T15:00:00.000000000Z,1.1121,1.11264,1.11272,1.1112
1915,2019-07-26T16:00:00.000000000Z,1.11219,1.11208,1.11251,1.11124
1916,2019-07-26T17:00:00.000000000Z,1.11244,1.11217,1.11265,1.11191
1917,2019-07-26T18:00:00.000000000Z,1.11258,1.11246,1.11294,1.11244
1918,2019-07-26T19:00:00.000000000Z,1.11244,1.11255,1.11294,1.11238
1919,2019-07-26T20:00:00.000000000Z,1.1128,1.11246,1.11327,1.11244
1920,2019-07-28T21:00:00.000000000Z,1.11282,1.11252,1.11285,1.11238
1921,2019-07-28T22:00:00.000000000Z,1.11319,1.11284,1.11323,1.11282
1922,2019-07-28T23:00:00.000000000Z,1.11296,1.11321,1.11326,1.11296
1923,2019-07-29T00:00:00.000000000Z,1.11366,1.11293,1.11375,1.11288
1924,2019-07-29T01:00:00.000000000Z,1.11362,1.11368,1.11388,1.11356
1925,2019-07-29T02:00:00.000000000Z,1.11321,1.1136,1.1136,1.11306
1926,2019-07-29T03:00:00.000000000Z,1.11291,1.11324,1.11324,1.11286
1927,2019-07-29T04:00:00.000000000Z,1.11268,1.11289,1.11289,1.11259
1928,2019-07-29T05:00:00.000000000Z,1.11274,1.1127,1.11287,1.11258
1929,2019-07-29T06:00:00.000000000Z,1.1123,1.1127,1.11276,1.11219
1930,2019-07-29T07:00:00.000000000Z,1.11202,1.11228,1.11244,1.11182
1931,2019-07-29T08:00:00.000000000Z,1.11233,1.112,1.11251,1.11171
1932,2019-07-29T09:00:00.000000000Z,1.11242,1.11231,1.11275,1.11207
1933,2019-07-29T10:00:00.000000000Z,1.11241,1.11244,1.11284,1.11214
1934,2019-07-29T11:00:00.000000000Z,1.11191,1.11239,1.11241,1.11141
1935,2019-07-29T12:00:00.000000000Z,1.11232,1.11193,1.1125,1.1113
1936,2019-07-29T13:00:00.000000000Z,1.11266,1.11234,1.1131,1.11178
1937,2019-07-29T14:00:00.000000000Z,1.1132,1.11264,1.11388,1.11259
1938,2019-07-29T15:00:00.000000000Z,1.11432,1.11318,1.11436,1.11282
1939,2019-07-29T16:00:00.000000000Z,1.11401,1.1143,1.1143,1.11384
1940,2019-07-29T17:00:00.000000000Z,1.11422,1.11403,1.11432,1.11393
1941,2019-07-29T18:00:00.000000000Z,1.11468,1.1142,1.11488,1.11398
1942,2019-07-29T19:00:00.000000000Z,1.11474,1.11466,1.11508,1.11447
1943,2019-07-29T20:00:00.000000000Z,1.11452,1.11472,1.11476,1.11436
1944,2019-07-29T21:00:00.000000000Z,1.11456,1.1145,1.1147,1.1144
1945,2019-07-29T22:00:00.000000000Z,1.11466,1.11458,1.11471,1.1145
1946,2019-07-29T23:00:00.000000000Z,1.11424,1.11463,1.11464,1.11422
1947,2019-07-30T00:00:00.000000000Z,1.11416,1.11422,1.11436,1.11404
1948,2019-07-30T01:00:00.000000000Z,1.1138,1.11418,1.1143,1.11336
1949,2019-07-30T02:00:00.000000000Z,1.11424,1.11378,1.11444,1.11377
1950,2019-07-30T03:00:00.000000000Z,1.1143,1.11421,1.11442,1.11411
1951,2019-07-30T04:00:00.000000000Z,1.1137,1.1143,1.1143,1.11367
1952,2019-07-30T05:00:00.000000000Z,1.1133,1.11372,1.11392,1.1133
1953,2019-07-30T06:00:00.000000000Z,1.11359,1.1133,1.1142,1.1133
1954,2019-07-30T07:00:00.000000000Z,1.1144,1.11362,1.11461,1.11321
1955,2019-07-30T08:00:00.000000000Z,1.11468,1.11443,1.11494,1.11422
1956,2019-07-30T09:00:00.000000000Z,1.11454,1.1147,1.11478,1.11396
1957,2019-07-30T10:00:00.000000000Z,1.11456,1.11451,1.11528,1.11441
1958,2019-07-30T11:00:00.000000000Z,1.1151,1.11454,1.11531,1.11444
1959,2019-07-30T12:00:00.000000000Z,1.1154,1.11512,1.11598,1.11438
1960,2019-07-30T13:00:00.000000000Z,1.115,1.11542,1.11542,1.11422
1961,2019-07-30T14:00:00.000000000Z,1.11381,1.11502,1.11511,1.11381
1962,2019-07-30T15:00:00.000000000Z,1.11478,1.11383,1.1151,1.11382
1963,2019-07-30T16:00:00.000000000Z,1.11522,1.11476,1.1155,1.11464
1964,2019-07-30T17:00:00.000000000Z,1.11532,1.1152,1.11556,1.11495
1965,2019-07-30T18:00:00.000000000Z,1.11568,1.1153,1.11612,1.11528
1966,2019-07-30T19:00:00.000000000Z,1.1158,1.11565,1.11589,1.11542
1967,2019-07-30T20:00:00.000000000Z,1.11557,1.11578,1.11582,1.1154
1968,2019-07-30T21:00:00.000000000Z,1.11555,1.11552,1.11575,1.11548
1969,2019-07-30T22:00:00.000000000Z,1.11578,1.11558,1.1158,1.11543
1970,2019-07-30T23:00:00.000000000Z,1.1157,1.1158,1.11584,1.11566
1971,2019-07-31T00:00:00.000000000Z,1.11537,1.11572,1.11592,1.11537
1972,2019-07-31T01:00:00.000000000Z,1.11529,1.11539,1.11548,1.1148
1973,2019-07-31T02:00:00.000000000Z,1.11532,1.11531,1.11549,1.11518
1974,2019-07-31T03:00:00.000000000Z,1.11541,1.1153,1.11559,1.11527
1975,2019-07-31T04:00:00.000000000Z,1.11554,1.11544,1.11556,1.11535
1976,2019-07-31T05:00:00.000000000Z,1.11572,1.11551,1.11576,1.11546
1977,2019-07-31T06:00:00.000000000Z,1.11543,1.11569,1.1162,1.11543
1978,2019-07-31T07:00:00.000000000Z,1.11524,1.1154,1.11568,1.11487
1979,2019-07-31T08:00:00.000000000Z,1.11444,1.11522,1.11556,1.1143
1980,2019-07-31T09:00:00.000000000Z,1.11461,1.11442,1.11491,1.11436
1981,2019-07-31T10:00:00.000000000Z,1.11468,1.11463,1.11478,1.11444
1982,2019-07-31T11:00:00.000000000Z,1.11504,1.1147,1.11511,1.11448
1983,2019-07-31T12:00:00.000000000Z,1.11508,1.11502,1.11528,1.11434
1984,2019-07-31T13:00:00.000000000Z,1.11418,1.11511,1.11518,1.11388
1985,2019-07-31T14:00:00.000000000Z,1.11338,1.11415,1.11418,1.1131
1986,2019-07-31T15:00:00.000000000Z,1.11298,1.11336,1.11383,1.11262
1987,2019-07-31T16:00:00.000000000Z,1.11282,1.11296,1.11296,1.11204
1988,2019-07-31T17:00:00.000000000Z,1.11374,1.11284,1.11386,1.11274
1989,2019-07-31T18:00:00.000000000Z,1.1085,1.11378,1.11389,1.10644
1990,2019-07-31T19:00:00.000000000Z,1.10696,1.10847,1.11034,1.10663
1991,2019-07-31T20:00:00.000000000Z,1.10766,1.107,1.10774,1.10604
1992,2019-07-31T21:00:00.000000000Z,1.10708,1.10766,1.10823,1.10696
1993,2019-07-31T22:00:00.000000000Z,1.10792,1.10713,1.10794,1.10713
1994,2019-07-31T23:00:00.000000000Z,1.10715,1.1079,1.10795,1.10692
1995,2019-08-01T00:00:00.000000000Z,1.10416,1.10718,1.10719,1.1034
1996,2019-08-01T01:00:00.000000000Z,1.10494,1.10414,1.10515,1.10377
1997,2019-08-01T02:00:00.000000000Z,1.10496,1.10496,1.10508,1.10443
1998,2019-08-01T03:00:00.000000000Z,1.10456,1.10493,1.10502,1.10432
1999,2019-08-01T04:00:00.000000000Z,1.10532,1.1046,1.10532,1.1044
2000,2019-08-01T05:00:00.000000000Z,1.10517,1.1053,1.10537,1.10468
2001,2019-08-01T06:00:00.000000000Z,1.10418,1.10517,1.10527,1.10344
2002,2019-08-01T07:00:00.000000000Z,1.10326,1.10416,1.10476,1.10324
2003,2019-08-01T08:00:00.000000000Z,1.10473,1.10324,1.1048,1.10322
2004,2019-08-01T09:00:00.000000000Z,1.10392,1.10475,1.10502,1.10381
2005,2019-08-01T10:00:00.000000000Z,1.10334,1.10394,1.10417,1.10308
2006,2019-08-01T11:00:00.000000000Z,1.10342,1.10337,1.10416,1.1027
2007,2019-08-01T12:00:00.000000000Z,1.10297,1.10345,1.10413,1.10272
2008,2019-08-01T13:00:00.000000000Z,1.10437,1.10295,1.10466,1.10272
2009,2019-08-01T14:00:00.000000000Z,1.1058,1.1044,1.10623,1.1044
2010,2019-08-01T15:00:00.000000000Z,1.10608,1.10578,1.10698,1.10563
2011,2019-08-01T16:00:00.000000000Z,1.10684,1.1061,1.10698,1.10584
2012,2019-08-01T17:00:00.000000000Z,1.10828,1.10682,1.10958,1.10642
2013,2019-08-01T18:00:00.000000000Z,1.10854,1.10826,1.10887,1.10756
2014,2019-08-01T19:00:00.000000000Z,1.10929,1.10852,1.10944,1.10798
2015,2019-08-01T20:00:00.000000000Z,1.1085,1.10926,1.10936,1.10832
2016,2019-08-01T21:00:00.000000000Z,1.10832,1.10831,1.10852,1.10805
2017,2019-08-01T22:00:00.000000000Z,1.10786,1.10834,1.10848,1.10747
2018,2019-08-01T23:00:00.000000000Z,1.10792,1.10789,1.1083,1.1078
2019,2019-08-02T00:00:00.000000000Z,1.1089,1.10788,1.10966,1.10788
2020,2019-08-02T01:00:00.000000000Z,1.1089,1.10894,1.1092,1.10859
2021,2019-08-02T02:00:00.000000000Z,1.10752,1.10888,1.10947,1.10698
2022,2019-08-02T03:00:00.000000000Z,1.1074,1.1075,1.10772,1.1071
2023,2019-08-02T04:00:00.000000000Z,1.10826,1.10737,1.10841,1.10736
2024,2019-08-02T05:00:00.000000000Z,1.10798,1.10824,1.1084,1.10774
2025,2019-08-02T06:00:00.000000000Z,1.10864,1.10796,1.10898,1.10794
2026,2019-08-02T07:00:00.000000000Z,1.11135,1.10867,1.11152,1.10819
2027,2019-08-02T08:00:00.000000000Z,1.1096,1.11132,1.11134,1.1095
2028,2019-08-02T09:00:00.000000000Z,1.10973,1.10962,1.11031,1.10956
2029,2019-08-02T10:00:00.000000000Z,1.10956,1.10975,1.10977,1.10883
2030,2019-08-02T11:00:00.000000000Z,1.11036,1.10959,1.11068,1.10958
2031,2019-08-02T12:00:00.000000000Z,1.10853,1.11039,1.1107,1.10783
2032,2019-08-02T13:00:00.000000000Z,1.11009,1.10851,1.11042,1.10816
2033,2019-08-02T14:00:00.000000000Z,1.11027,1.11007,1.11074,1.10958
2034,2019-08-02T15:00:00.000000000Z,1.11126,1.11024,1.11142,1.10981
2035,2019-08-02T16:00:00.000000000Z,1.11142,1.11124,1.11158,1.11054
2036,2019-08-02T17:00:00.000000000Z,1.11068,1.11144,1.11164,1.11043
2037,2019-08-02T18:00:00.000000000Z,1.1111,1.11066,1.11136,1.11057
2038,2019-08-02T19:00:00.000000000Z,1.11098,1.11107,1.11116,1.11075
2039,2019-08-02T20:00:00.000000000Z,1.11084,1.11096,1.11098,1.1104
2040,2019-08-04T21:00:00.000000000Z,1.11079,1.11045,1.11131,1.11045
2041,2019-08-04T22:00:00.000000000Z,1.11061,1.11082,1.11103,1.11048
2042,2019-08-04T23:00:00.000000000Z,1.11078,1.11058,1.11091,1.11056
2043,2019-08-05T00:00:00.000000000Z,1.11258,1.1108,1.11326,1.11066
2044,2019-08-05T01:00:00.000000000Z,1.11223,1.11256,1.11304,1.11192
2045,2019-08-05T02:00:00.000000000Z,1.11226,1.1122,1.11241,1.11122
2046,2019-08-05T03:00:00.000000000Z,1.11258,1.11228,1.11311,1.11228
2047,2019-08-05T04:00:00.000000000Z,1.11276,1.11256,1.1132,1.11233
2048,2019-08-05T05:00:00.000000000Z,1.11257,1.11279,1.1131,1.11238
2049,2019-08-05T06:00:00.000000000Z,1.11214,1.11255,1.11312,1.11171
2050,2019-08-05T07:00:00.000000000Z,1.11301,1.11212,1.11356,1.11144
2051,2019-08-05T08:00:00.000000000Z,1.11468,1.11304,1.11475,1.11296
2052,2019-08-05T09:00:00.000000000Z,1.11488,1.11466,1.11545,1.11417
2053,2019-08-05T10:00:00.000000000Z,1.11706,1.1149,1.11706,1.11482
2054,2019-08-05T11:00:00.000000000Z,1.11797,1.11704,1.11808,1.11668
2055,2019-08-05T12:00:00.000000000Z,1.11772,1.11795,1.11844,1.11718
2056,2019-08-05T13:00:00.000000000Z,1.11784,1.11769,1.11844,1.11702
2057,2019-08-05T14:00:00.000000000Z,1.11853,1.11787,1.12,1.11787
2058,2019-08-05T15:00:00.000000000Z,1.11966,1.1185,1.11976,1.11794
2059,2019-08-05T16:00:00.000000000Z,1.1211,1.11968,1.12132,1.11936
2060,2019-08-05T17:00:00.000000000Z,1.12043,1.12113,1.12119,1.12042
2061,2019-08-05T18:00:00.000000000Z,1.1203,1.1204,1.12071,1.11996
2062,2019-08-05T19:00:00.000000000Z,1.11968,1.12028,1.12064,1.11937
2063,2019-08-05T20:00:00.000000000Z,1.1203,1.11966,1.12038,1.11946
2064,2019-08-05T21:00:00.000000000Z,1.12141,1.12048,1.12145,1.12002
2065,2019-08-05T22:00:00.000000000Z,1.12249,1.12139,1.12263,1.12136
2066,2019-08-05T23:00:00.000000000Z,1.1242,1.12247,1.12452,1.12219
2067,2019-08-06T00:00:00.000000000Z,1.12428,1.12418,1.12496,1.12399
2068,2019-08-06T01:00:00.000000000Z,1.1226,1.12426,1.12426,1.12237
2069,2019-08-06T02:00:00.000000000Z,1.12278,1.12258,1.12318,1.12252
2070,2019-08-06T03:00:00.000000000Z,1.12125,1.12276,1.12289,1.12096
2071,2019-08-06T04:00:00.000000000Z,1.12028,1.12123,1.12123,1.11902
2072,2019-08-06T05:00:00.000000000Z,1.11974,1.1203,1.12073,1.11968
2073,2019-08-06T06:00:00.000000000Z,1.12041,1.11974,1.1212,1.11972
2074,2019-08-06T07:00:00.000000000Z,1.1214,1.12044,1.12187,1.11971
2075,2019-08-06T08:00:00.000000000Z,1.11992,1.12142,1.12142,1.1198
2076,2019-08-06T09:00:00.000000000Z,1.12014,1.1199,1.12052,1.11949
2077,2019-08-06T10:00:00.000000000Z,1.12024,1.12017,1.12026,1.1193
2078,2019-08-06T11:00:00.000000000Z,1.11848,1.12022,1.12026,1.11827
2079,2019-08-06T12:00:00.000000000Z,1.11798,1.11845,1.11878,1.11776
2080,2019-08-06T13:00:00.000000000Z,1.11734,1.11795,1.11838,1.11676
2081,2019-08-06T14:00:00.000000000Z,1.11824,1.11732,1.11874,1.11718
2082,2019-08-06T15:00:00.000000000Z,1.11966,1.11827,1.12058,1.11827
2083,2019-08-06T16:00:00.000000000Z,1.11976,1.11963,1.12056,1.11936
2084,2019-08-06T17:00:00.000000000Z,1.11944,1.11973,1.12049,1.11944
2085,2019-08-06T18:00:00.000000000Z,1.12004,1.11947,1.1201,1.11909
2086,2019-08-06T19:00:00.000000000Z,1.11979,1.12006,1.1201,1.11932
2087,2019-08-06T20:00:00.000000000Z,1.12018,1.11977,1.12066,1.11974
2088,2019-08-06T21:00:00.000000000Z,1.1202,1.12004,1.12048,1.12002
2089,2019-08-06T22:00:00.000000000Z,1.12018,1.12017,1.12048,1.12007
2090,2019-08-06T23:00:00.000000000Z,1.12054,1.12016,1.12059,1.12011
2091,2019-08-07T00:00:00.000000000Z,1.12091,1.12056,1.12176,1.12046
2092,2019-08-07T01:00:00.000000000Z,1.12134,1.12088,1.12196,1.12056
2093,2019-08-07T02:00:00.000000000Z,1.12094,1.12136,1.12144,1.12058
2094,2019-08-07T03:00:00.000000000Z,1.12146,1.12096,1.12172,1.12062
2095,2019-08-07T04:00:00.000000000Z,1.12112,1.12143,1.12157,1.12106
2096,2019-08-07T05:00:00.000000000Z,1.12066,1.12114,1.12121,1.12039
2097,2019-08-07T06:00:00.000000000Z,1.11988,1.12066,1.12076,1.11956
2098,2019-08-07T07:00:00.000000000Z,1.11894,1.11985,1.1203,1.11888
2099,2019-08-07T08:00:00.000000000Z,1.11908,1.11897,1.11948,1.1187
2100,2019-08-07T09:00:00.000000000Z,1.11854,1.11906,1.11906,1.11818
2101,2019-08-07T10:00:00.000000000Z,1.11844,1.11851,1.11882,1.11795
2102,2019-08-07T11:00:00.000000000Z,1.11983,1.11842,1.11999,1.11838
2103,2019-08-07T12:00:00.000000000Z,1.1207,1.11986,1.12086,1.1191
2104,2019-08-07T13:00:00.000000000Z,1.12346,1.12072,1.12406,1.12037
2105,2019-08-07T14:00:00.000000000Z,1.12159,1.12343,1.12404,1.12072
2106,2019-08-07T15:00:00.000000000Z,1.12354,1.12162,1.12368,1.12132
2107,2019-08-07T16:00:00.000000000Z,1.12272,1.12356,1.12418,1.12261
2108,2019-08-07T17:00:00.000000000Z,1.12168,1.12274,1.12311,1.12105
2109,2019-08-07T18:00:00.000000000Z,1.12145,1.12165,1.12226,1.12098
2110,2019-08-07T19:00:00.000000000Z,1.12037,1.12142,1.12172,1.12028
2111,2019-08-07T20:00:00.000000000Z,1.1199,1.12032,1.12067,1.11988
2112,2019-08-07T21:00:00.000000000Z,1.12014,1.11985,1.12052,1.11976
2113,2019-08-07T22:00:00.000000000Z,1.1205,1.12012,1.12066,1.12008
2114,2019-08-07T23:00:00.000000000Z,1.12041,1.12053,1.12068,1.12014
2115,2019-08-08T00:00:00.000000000Z,1.12104,1.12038,1.12138,1.12036
2116,2019-08-08T01:00:00.000000000Z,1.12073,1.12102,1.12124,1.12012
2117,2019-08-08T02:00:00.000000000Z,1.121,1.12076,1.12124,1.12072
2118,2019-08-08T03:00:00.000000000Z,1.12105,1.12103,1.12115,1.12082
2119,2019-08-08T04:00:00.000000000Z,1.12096,1.12107,1.12115,1.12087
2120,2019-08-08T05:00:00.000000000Z,1.12122,1.12098,1.12129,1.12084
2121,2019-08-08T06:00:00.000000000Z,1.12064,1.12122,1.12156,1.12004
2122,2019-08-08T07:00:00.000000000Z,1.12173,1.12066,1.12198,1.12025
2123,2019-08-08T08:00:00.000000000Z,1.12147,1.1217,1.12278,1.12142
2124,2019-08-08T09:00:00.000000000Z,1.12118,1.12144,1.12206,1.12104
2125,2019-08-08T10:00:00.000000000Z,1.12005,1.12115,1.12118,1.12005
2126,2019-08-08T11:00:00.000000000Z,1.1188,1.12002,1.12044,1.1186
2127,2019-08-08T12:00:00.000000000Z,1.12042,1.11878,1.12052,1.11813
2128,2019-08-08T13:00:00.000000000Z,1.11969,1.12045,1.12244,1.11872
2129,2019-08-08T14:00:00.000000000Z,1.11998,1.11966,1.12313,1.11932
2130,2019-08-08T15:00:00.000000000Z,1.12068,1.12,1.12198,1.11996
2131,2019-08-08T16:00:00.000000000Z,1.1205,1.1207,1.12162,1.1204
2132,2019-08-08T17:00:00.000000000Z,1.12003,1.12053,1.12106,1.11987
2133,2019-08-08T18:00:00.000000000Z,1.11854,1.12006,1.1205,1.11827
2134,2019-08-08T19:00:00.000000000Z,1.11872,1.11851,1.11936,1.11851
2135,2019-08-08T20:00:00.000000000Z,1.11796,1.11874,1.11875,1.11773
2136,2019-08-08T21:00:00.000000000Z,1.11937,1.11837,1.11942,1.11803
2137,2019-08-08T22:00:00.000000000Z,1.11857,1.11934,1.11936,1.11855
2138,2019-08-08T23:00:00.000000000Z,1.11862,1.1186,1.11894,1.1186
2139,2019-08-09T00:00:00.000000000Z,1.11928,1.11865,1.11946,1.11852
2140,2019-08-09T01:00:00.000000000Z,1.11944,1.11925,1.11971,1.11897
2141,2019-08-09T02:00:00.000000000Z,1.11962,1.11942,1.11971,1.11931
2142,2019-08-09T03:00:00.000000000Z,1.11961,1.1196,1.11964,1.11942
2143,2019-08-09T04:00:00.000000000Z,1.1195,1.11958,1.11966,1.11932
2144,2019-08-09T05:00:00.000000000Z,1.11964,1.11952,1.11978,1.11952
2145,2019-08-09T06:00:00.000000000Z,1.11868,1.11964,1.11975,1.11848
2146,2019-08-09T07:00:00.000000000Z,1.11874,1.1187,1.11978,1.11842
2147,2019-08-09T08:00:00.000000000Z,1.11942,1.11872,1.11982,1.11834
2148,2019-08-09T09:00:00.000000000Z,1.12038,1.11944,1.12068,1.11935
2149,2019-08-09T10:00:00.000000000Z,1.12053,1.12041,1.12081,1.11958
